transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000001181,CUST00131995,2020-07-04,05:12:00,5,1,1,India,Paris,Restaurant,Bank Transfer,Desktop,44,604,8.1,5575.74,55.81,143,23,16.0,19.58,0,3,0,0,
TXN0000001182,CUST00098724,2020-11-17,16:05:00,16,0,0,USA,São Paulo,Entertainment,Debit Card,Mobile,43,651,1.5,1579.81,30.38,132,26,6.1,4.47,0,0,1,0,
TXN0000001183,CUST00051357,2023-05-27,14:56:00,14,1,0,France,Mexico City,Travel,Crypto,ATM,47,609,2.5,26235.78,1247.96,150,14,39.9,7.66,0,0,0,0,
TXN0000001184,CUST00010790,2023-04-24,11:47:00,11,0,0,Germany,Manchester,Crypto Exchange,Credit Card,Desktop,54,708,5.9,19263.4,94.58,147,18,40.3,24.57,0,3,1,0,
TXN0000001185,CUST00097721,2020-02-13,01:39:00,1,0,1,Mexico,São Paulo,Electronics,Credit Card,Mobile,49,582,0.1,1342.28,1620.96,145,19,3.7,30.17,0,0,0,0,
TXN0000001186,CUST00066657,2020-05-22,15:25:00,15,0,0,USA,Melbourne,Utilities,Mobile Payment,Mobile,18,733,13.7,30557.41,16.69,131,23,34.6,0.68,0,0,0,0,
TXN0000001187,CUST00044029,2021-11-24,11:57:00,11,0,0,USA,Los Angeles,Gaming,Bank Transfer,Desktop,49,669,4.6,2009.35,31.21,156,25,14.8,0.03,0,0,0,0,
TXN0000001188,CUST00064485,2023-08-22,01:31:00,1,0,1,Germany,Melbourne,Healthcare,Credit Card,POS Terminal,42,600,1.8,853.53,73.5,134,31,0.8,8.57,0,0,0,0,
TXN0000001189,CUST00032155,2022-12-12,09:08:00,9,0,0,Australia,São Paulo,Online Shopping,Debit Card,ATM,32,704,0.4,66259.31,26.94,167,18,1.2,23.88,1,0,0,0,
TXN0000001190,CUST00002337,2021-04-04,01:18:00,1,1,1,USA,Tokyo,Utilities,Debit Card,POS Terminal,39,829,16.7,10859.29,6.74,151,20,4.7,5.67,0,0,1,0,
TXN0000001191,CUST00103678,2021-07-07,21:53:00,21,0,0,USA,São Paulo,ATM Withdrawal,Credit Card,Mobile,45,802,3.6,36780.31,187.25,135,12,19.8,1.12,0,1,0,0,
TXN0000001192,CUST00067780,2021-05-14,15:41:00,15,0,0,Australia,Guadalajara,Education,Credit Card,POS Terminal,26,594,1.3,12586.27,28.56,157,24,17.1,9.5,0,2,0,0,
TXN0000001193,CUST00019030,2022-10-22,10:58:00,10,1,0,Canada,Toronto,Electronics,Credit Card,Mobile,48,644,9.1,4680.02,91.69,142,24,3.2,1.72,0,0,0,0,
TXN0000001194,CUST00059202,2020-04-02,08:36:00,8,0,0,Canada,Lyon,Education,Bank Transfer,POS Terminal,36,669,2.7,23368.63,77.92,140,17,9.1,21.04,0,0,0,0,
TXN0000001195,CUST00032266,2020-03-03,21:17:00,21,0,0,USA,New York,Healthcare,Debit Card,ATM,30,742,8.6,16070.2,50.12,142,23,16.7,12.7,1,0,0,0,
TXN0000001196,CUST00102917,2021-12-13,01:24:00,1,0,1,USA,Manchester,Education,Mobile Payment,Mobile,40,786,3.9,10238.73,82.15,147,23,10.4,3.76,0,0,0,0,
TXN0000001197,CUST00174945,2021-12-25,23:23:00,23,1,1,Japan,Rio,Jewelry,Credit Card,Mobile,25,623,8.6,1857.2,227.12,156,23,14.0,3.56,0,0,1,0,
TXN0000001198,CUST00046198,2023-05-02,20:52:00,20,0,0,Mexico,Osaka,Utilities,Credit Card,Mobile,27,578,4.8,5087.1,25.24,127,14,2.1,10.24,0,0,0,0,
TXN0000001199,CUST00125734,2021-08-22,18:43:00,18,1,0,Germany,Lyon,Healthcare,Mobile Payment,Mobile,29,785,4.0,4139.72,38.73,167,25,0.7,17.01,0,0,0,0,
TXN0000001200,CUST00186253,2020-01-22,14:37:00,14,0,0,India,Sydney,Crypto Exchange,Debit Card,Mobile,47,782,10.2,7014.95,43.3,146,19,86.1,12.76,0,0,0,0,
TXN0000001201,CUST00154783,2022-08-17,02:18:00,2,0,1,USA,São Paulo,Gaming,Credit Card,Desktop,34,678,3.3,9933.82,38.94,141,15,10.8,29.05,0,0,1,0,
TXN0000001202,CUST00160559,2021-12-30,11:52:00,11,0,0,USA,Manchester,Travel,Debit Card,Desktop,77,628,4.0,9552.58,2299.14,141,20,17.5,9.04,0,0,0,0,
TXN0000001203,CUST00071908,2021-10-22,19:22:00,19,0,0,Canada,Berlin,Healthcare,Credit Card,ATM,35,723,2.9,1792.72,154.2,146,14,30.3,3.23,0,0,0,0,
TXN0000001204,CUST00128877,2020-04-21,02:23:00,2,0,1,Mexico,Osaka,Education,Debit Card,Mobile,30,720,0.7,25995.57,49.09,162,22,29.2,31.42,0,0,0,0,
TXN0000001205,CUST00064436,2022-05-06,23:38:00,23,0,1,Brazil,Vancouver,Grocery,Credit Card,Tablet,42,708,0.2,146516.63,27.27,162,19,1.9,1.85,1,0,0,0,
TXN0000001206,CUST00040632,2022-09-12,05:17:00,5,0,1,India,Mumbai,Jewelry,Debit Card,Mobile,53,780,1.9,4968.67,365.06,153,20,13.5,0.62,0,0,0,0,
TXN0000001207,CUST00129039,2023-03-26,14:34:00,14,1,0,India,Osaka,ATM Withdrawal,Mobile Payment,Mobile,61,812,3.1,4868.64,165.63,117,21,107.4,0.15,0,0,0,0,
TXN0000001208,CUST00020104,2024-04-26,22:48:00,22,0,1,USA,Tokyo,Clothing,Debit Card,Desktop,53,694,8.0,6203.33,699.13,148,21,5.0,2.22,0,0,0,0,
TXN0000001209,CUST00064773,2023-12-22,03:04:00,3,0,1,USA,Melbourne,Grocery,Mobile Payment,Mobile,21,681,14.7,1352.33,23.14,146,20,29.6,0.25,0,0,1,0,
TXN0000001210,CUST00126109,2021-04-24,10:41:00,10,1,0,Germany,Manchester,Education,Credit Card,Desktop,51,758,6.4,3072.99,13.39,166,18,27.9,25.82,0,0,0,0,
TXN0000001211,CUST00014383,2024-07-11,07:48:00,7,0,0,France,Mexico City,Electronics,Debit Card,Mobile,67,767,2.2,672.52,314.4,156,17,11.6,9.01,0,0,0,0,
TXN0000001212,CUST00084292,2020-03-27,08:31:00,8,0,0,USA,Los Angeles,Utilities,Mobile Payment,Mobile,71,678,3.6,24483.34,251.34,152,13,12.8,7.08,0,0,0,0,
TXN0000001213,CUST00101196,2021-11-19,20:03:00,20,0,0,India,Toronto,Clothing,Debit Card,Mobile,18,623,1.3,13457.73,125.34,131,23,39.3,3.28,0,0,0,0,
TXN0000001214,CUST00134829,2023-03-29,09:04:00,9,0,0,Germany,Melbourne,Healthcare,Mobile Payment,POS Terminal,27,689,3.3,2903.97,53.85,139,25,0.4,18.51,0,0,0,0,
TXN0000001215,CUST00020610,2024-01-14,05:34:00,5,1,1,Brazil,Munich,Grocery,Credit Card,Mobile,29,697,4.1,21163.46,58.79,158,22,24.4,6.48,0,0,0,1,Friendly Fraud
TXN0000001216,CUST00147551,2021-07-30,15:14:00,15,0,0,Brazil,New York,Online Shopping,Credit Card,Mobile,47,685,1.7,1952.88,23.3,141,20,0.5,10.24,0,0,0,0,
TXN0000001217,CUST00170739,2023-08-23,16:14:00,16,0,0,UK,Lyon,Jewelry,Debit Card,POS Terminal,18,785,3.2,1194.64,240.94,165,19,5.2,0.96,0,0,0,0,
TXN0000001218,CUST00075684,2023-09-13,11:50:00,11,0,0,UK,Sydney,Grocery,Credit Card,Tablet,52,704,0.2,975.14,31.28,146,18,22.8,0.52,0,0,0,0,
TXN0000001219,CUST00124715,2023-10-15,01:05:00,1,1,1,Mexico,Mumbai,Travel,Credit Card,Mobile,49,666,6.0,38707.57,1168.81,147,26,2.0,4.83,0,0,0,0,
TXN0000001220,CUST00130331,2022-11-13,08:46:00,8,1,0,USA,Sydney,Crypto Exchange,Mobile Payment,Mobile,51,652,8.8,19060.18,9.29,153,15,1.2,9.24,0,0,0,0,
TXN0000001221,CUST00071316,2022-05-10,16:47:00,16,0,0,Brazil,Vancouver,Crypto Exchange,Credit Card,Tablet,52,454,1.2,35034.38,95.41,182,26,13.9,16.72,0,3,0,1,Card Cloning
TXN0000001222,CUST00077835,2020-06-06,00:48:00,0,1,1,USA,Guadalajara,Utilities,Mobile Payment,Mobile,37,720,0.1,52413.36,130.93,148,18,40.5,3.37,0,0,0,0,
TXN0000001223,CUST00126206,2023-01-15,09:29:00,9,1,0,Brazil,Paris,Entertainment,Credit Card,Mobile,34,748,0.6,9255.8,30.55,155,28,8.7,9.53,0,1,0,0,
TXN0000001224,CUST00014154,2020-08-18,04:05:00,4,0,1,France,Sydney,Clothing,Debit Card,Mobile,30,653,6.5,7357.22,186.01,127,23,12.2,2.6,1,0,0,0,
TXN0000001225,CUST00076326,2024-04-03,16:53:00,16,0,0,India,Mexico City,Electronics,Mobile Payment,ATM,48,681,2.0,14164.43,266.36,145,20,18.7,15.74,0,0,0,0,
TXN0000001226,CUST00144072,2023-12-03,00:53:00,0,1,1,France,Sydney,Gaming,Mobile Payment,Desktop,40,673,3.5,17039.84,207.78,131,18,0.7,18.02,0,0,1,0,
TXN0000001227,CUST00055319,2024-09-18,21:31:00,21,0,0,USA,Manchester,Gaming,Credit Card,Mobile,63,643,4.8,30586.91,130.49,138,15,3.5,0.65,1,0,0,0,
TXN0000001228,CUST00131887,2021-01-15,12:22:00,12,0,0,France,Los Angeles,Grocery,Bank Transfer,ATM,36,680,1.3,1199.63,7.5,150,18,5.7,5.51,0,0,0,0,
TXN0000001229,CUST00115034,2022-05-18,18:50:00,18,0,0,USA,Mexico City,Electronics,Bank Transfer,Desktop,47,660,9.5,25067.26,52.25,165,20,25.4,21.13,0,0,0,0,
TXN0000001230,CUST00076078,2021-12-25,11:32:00,11,1,0,Germany,Vancouver,ATM Withdrawal,Bank Transfer,ATM,55,607,1.0,2841.5,18.49,160,29,59.2,7.09,1,0,0,0,
TXN0000001231,CUST00090475,2024-08-06,01:10:00,1,0,1,USA,São Paulo,Jewelry,Mobile Payment,Mobile,38,776,2.2,95428.87,672.83,143,26,13.5,8.49,0,0,0,0,
TXN0000001232,CUST00133516,2023-11-06,15:41:00,15,0,0,France,Melbourne,Grocery,Debit Card,Mobile,44,806,11.5,44113.92,14.18,151,24,5.2,7.27,0,0,1,0,
TXN0000001233,CUST00073320,2023-10-12,09:29:00,9,0,0,Canada,Osaka,Grocery,Bank Transfer,Desktop,51,668,0.3,3245.84,70.24,141,22,16.1,21.53,1,2,0,0,
TXN0000001234,CUST00125886,2021-04-05,02:15:00,2,0,1,India,Sydney,Education,Mobile Payment,Mobile,18,831,2.7,27116.74,31.61,147,27,34.3,10.1,0,0,0,0,
TXN0000001235,CUST00109778,2020-10-02,06:29:00,6,0,1,Japan,Berlin,Online Shopping,Credit Card,Desktop,44,597,1.5,24937.0,52.17,138,14,5.6,1.07,0,0,0,0,
TXN0000001236,CUST00017369,2021-01-13,09:08:00,9,0,0,Canada,Manchester,Travel,Credit Card,Mobile,58,577,9.9,55882.3,80.24,157,16,54.9,1.82,0,0,0,0,
TXN0000001237,CUST00146401,2020-10-08,11:25:00,11,0,0,Mexico,Berlin,Restaurant,Mobile Payment,Desktop,49,767,7.2,10542.04,329.16,131,22,9.2,7.34,1,0,0,0,
TXN0000001238,CUST00188015,2021-06-04,10:24:00,10,0,0,USA,Munich,Online Shopping,Debit Card,Tablet,22,850,2.2,33912.34,95.23,153,30,19.1,16.51,0,0,0,0,
TXN0000001239,CUST00091752,2021-06-08,03:21:00,3,0,1,India,Manchester,Travel,Bank Transfer,Desktop,31,633,2.2,58864.68,453.49,164,14,6.4,21.8,0,0,0,0,
TXN0000001240,CUST00027307,2024-08-24,08:10:00,8,1,0,USA,Mexico City,Crypto Exchange,Credit Card,Mobile,28,846,13.0,11141.64,30.37,141,28,32.3,3.18,0,0,0,0,
TXN0000001241,CUST00170988,2020-01-02,05:54:00,5,0,1,USA,Rio,Grocery,Mobile Payment,ATM,39,545,3.7,5906.6,33.39,141,25,0.6,17.23,0,0,0,0,
TXN0000001242,CUST00037220,2022-01-30,09:14:00,9,1,0,Brazil,Munich,Education,Bank Transfer,Desktop,30,613,15.3,18315.19,205.09,138,22,4.9,1.29,0,0,0,0,
TXN0000001243,CUST00195717,2021-04-30,22:20:00,22,0,1,Mexico,Osaka,Gaming,Bank Transfer,POS Terminal,53,785,3.8,4049.23,38.79,143,19,85.1,23.32,0,0,0,0,
TXN0000001244,CUST00060280,2023-01-07,13:17:00,13,1,0,UK,Delhi,Travel,Credit Card,Desktop,51,780,0.5,10788.53,84.18,157,13,8.4,12.05,1,0,0,0,
TXN0000001245,CUST00053029,2021-05-16,10:04:00,10,1,0,France,Rio,Gaming,Mobile Payment,Mobile,38,745,2.1,5795.72,77.37,142,21,55.0,7.54,0,2,0,0,
TXN0000001246,CUST00104264,2020-09-19,18:59:00,18,1,0,France,Delhi,Jewelry,Credit Card,Mobile,39,688,2.1,3287.01,185.78,160,16,0.7,0.08,0,0,0,0,
TXN0000001247,CUST00000127,2024-02-04,06:47:00,6,1,1,USA,Munich,Entertainment,Credit Card,Desktop,65,658,17.4,5602.87,3.58,141,23,24.3,0.78,0,1,0,0,
TXN0000001248,CUST00052330,2022-05-27,01:54:00,1,0,1,India,London,Grocery,Credit Card,Desktop,45,551,5.9,13518.04,89.09,139,24,8.5,5.75,0,3,0,0,
TXN0000001249,CUST00027633,2021-05-05,06:41:00,6,0,1,India,Sydney,Travel,Credit Card,Mobile,28,771,3.6,2445.33,130.45,143,15,11.3,1.84,1,0,0,0,
TXN0000001250,CUST00196383,2021-07-20,11:31:00,11,0,0,USA,Lyon,Clothing,Credit Card,Mobile,29,706,3.0,4388.96,85.98,161,15,5.4,14.02,0,1,0,0,
TXN0000001251,CUST00109946,2022-09-14,11:35:00,11,0,0,USA,Manchester,Electronics,Crypto,Mobile,38,678,1.4,49669.1,689.67,152,16,1.5,0.47,0,0,0,0,
TXN0000001252,CUST00055177,2020-07-12,19:34:00,19,1,0,Canada,Mexico City,Travel,Credit Card,Mobile,26,746,3.8,22298.66,2738.05,169,11,0.7,18.5,0,0,0,0,
TXN0000001253,CUST00175400,2020-03-03,21:02:00,21,0,0,Canada,Vancouver,Gaming,Credit Card,Mobile,46,832,8.4,42848.11,31.3,151,24,13.7,5.05,0,0,1,0,
TXN0000001254,CUST00199977,2022-02-26,15:48:00,15,1,0,UK,Melbourne,Online Shopping,Debit Card,POS Terminal,33,756,12.6,13650.25,23.44,164,19,2.6,26.61,0,1,0,0,
TXN0000001255,CUST00134870,2021-05-08,14:09:00,14,1,0,Canada,Melbourne,Travel,Credit Card,Mobile,49,627,0.5,19116.35,133.23,148,18,16.4,25.37,0,0,1,0,
TXN0000001256,CUST00178955,2020-06-13,17:07:00,17,1,0,Brazil,Guadalajara,Online Shopping,Bank Transfer,Desktop,33,594,2.9,3727.19,110.55,139,21,32.9,0.06,1,0,0,0,
TXN0000001257,CUST00144791,2021-07-09,22:21:00,22,0,1,India,Mexico City,Gaming,Debit Card,Mobile,40,502,5.0,4805.26,12.01,140,18,12.3,21.03,0,0,0,0,
TXN0000001258,CUST00034561,2022-02-28,13:03:00,13,0,0,USA,Mumbai,Travel,Debit Card,Desktop,36,548,1.8,24283.21,1498.72,141,21,26.8,13.29,0,0,0,0,
TXN0000001259,CUST00076590,2023-08-25,03:32:00,3,0,1,Brazil,Guadalajara,Restaurant,Credit Card,ATM,33,821,3.9,1885.4,11.27,148,22,6.8,0.33,0,1,0,0,
TXN0000001260,CUST00022117,2024-07-31,03:12:00,3,0,1,Mexico,Tokyo,ATM Withdrawal,Bank Transfer,Mobile,18,705,1.5,8221.02,43.03,163,24,22.8,2.25,0,2,0,1,Account Takeover
TXN0000001261,CUST00167317,2020-05-29,05:22:00,5,0,1,France,New York,Online Shopping,Debit Card,Desktop,18,733,8.6,3998.06,321.26,149,26,4.6,9.98,0,0,0,0,
TXN0000001262,CUST00132718,2022-10-07,00:25:00,0,0,1,USA,London,Education,Debit Card,Mobile,54,611,6.5,6139.62,97.98,144,20,22.8,1.86,0,3,0,0,
TXN0000001263,CUST00178596,2022-11-13,04:20:00,4,1,1,Canada,São Paulo,Grocery,Credit Card,POS Terminal,18,561,11.6,28501.29,513.01,141,24,19.3,5.2,0,0,0,1,Synthetic Identity
TXN0000001264,CUST00124086,2021-02-15,05:17:00,5,0,1,UK,New York,Utilities,Debit Card,Mobile,33,702,3.9,32911.13,84.73,156,22,22.2,2.49,0,0,0,0,
TXN0000001265,CUST00117719,2024-11-09,15:32:00,15,1,0,Germany,Sydney,Electronics,Debit Card,Mobile,51,684,3.0,3076.73,183.85,166,22,4.2,20.26,0,0,0,0,
TXN0000001266,CUST00019257,2023-04-08,12:33:00,12,1,0,USA,Toronto,Jewelry,Debit Card,Mobile,18,647,2.3,20799.96,85.87,134,25,19.7,2.87,1,0,0,0,
TXN0000001267,CUST00100159,2023-09-29,02:45:00,2,0,1,France,Los Angeles,Travel,Bank Transfer,Mobile,40,653,10.1,20461.74,331.81,155,15,4.4,44.05,0,0,0,0,
TXN0000001268,CUST00184246,2024-04-17,19:34:00,19,0,0,Australia,Mexico City,Clothing,Credit Card,Desktop,64,750,6.2,2684.83,27.89,151,22,48.3,16.95,0,5,1,1,Phishing
TXN0000001269,CUST00168503,2024-08-25,18:56:00,18,1,0,Brazil,Melbourne,Fuel,Credit Card,Mobile,39,591,5.3,21060.66,33.74,171,22,69.7,2.07,0,0,0,0,
TXN0000001270,CUST00170355,2020-02-02,19:00:00,19,1,0,USA,Guadalajara,Healthcare,Crypto,Desktop,31,673,2.3,4382.42,30.56,166,26,4.7,2.31,0,1,0,0,
TXN0000001271,CUST00119720,2020-11-24,20:46:00,20,0,0,USA,Osaka,Education,Mobile Payment,ATM,24,733,10.7,6893.24,8.74,155,22,17.0,1.22,0,0,0,0,
TXN0000001272,CUST00194447,2020-05-17,03:14:00,3,1,1,USA,Tokyo,Travel,Credit Card,Mobile,35,708,9.7,2522.61,121.93,153,13,16.6,10.56,0,0,0,0,
TXN0000001273,CUST00068245,2022-06-24,19:55:00,19,0,0,Australia,Berlin,Jewelry,Credit Card,Mobile,49,791,0.1,6504.97,477.59,140,19,19.4,10.55,0,0,0,0,
TXN0000001274,CUST00142767,2022-03-07,03:04:00,3,0,1,USA,Mumbai,Clothing,Credit Card,Mobile,52,652,9.1,55129.83,59.75,129,27,3.4,6.38,0,0,0,0,
TXN0000001275,CUST00056265,2024-01-06,13:20:00,13,1,0,Germany,Lyon,Electronics,Bank Transfer,Desktop,30,718,20.3,1925.6,171.98,181,18,0.3,6.8,0,0,0,0,
TXN0000001276,CUST00057546,2020-07-05,19:15:00,19,1,0,UK,Munich,Healthcare,Mobile Payment,Mobile,37,670,0.1,2333.43,98.45,169,31,62.7,13.67,0,0,0,0,
TXN0000001277,CUST00039225,2022-10-04,09:01:00,9,0,0,Germany,Paris,Fuel,Credit Card,POS Terminal,47,735,4.2,10888.21,58.7,155,14,10.9,54.98,0,0,0,0,
TXN0000001278,CUST00097946,2020-04-08,08:09:00,8,0,0,Brazil,Paris,Education,Debit Card,Desktop,56,816,10.3,13610.6,16.79,135,17,8.7,39.87,1,0,0,1,Friendly Fraud
TXN0000001279,CUST00013225,2022-12-25,19:48:00,19,1,0,Brazil,Mexico City,Crypto Exchange,Credit Card,Desktop,28,720,2.8,26815.46,233.95,172,21,30.7,3.38,0,1,1,0,
TXN0000001280,CUST00040739,2022-01-20,19:08:00,19,0,0,France,Osaka,Online Shopping,Credit Card,ATM,41,728,1.7,1928.5,68.76,134,18,7.5,3.28,1,0,0,0,
TXN0000001281,CUST00156223,2020-06-07,23:08:00,23,1,1,France,Mexico City,ATM Withdrawal,Bank Transfer,Tablet,25,667,11.0,4802.54,219.96,140,25,28.0,9.61,1,1,0,0,
TXN0000001282,CUST00063732,2022-12-22,05:34:00,5,0,1,Mexico,Manchester,ATM Withdrawal,Debit Card,POS Terminal,41,618,6.5,18385.02,30.98,155,23,30.4,9.37,0,1,0,0,
TXN0000001283,CUST00180761,2021-12-27,18:09:00,18,0,0,Brazil,New York,Entertainment,Debit Card,Mobile,31,727,2.8,989.63,65.39,141,21,9.9,1.17,0,1,0,1,Account Takeover
TXN0000001284,CUST00139650,2021-04-12,08:40:00,8,0,0,Canada,Delhi,Clothing,Debit Card,Mobile,39,641,3.6,8345.23,59.12,154,15,9.6,32.45,0,0,0,0,
TXN0000001285,CUST00008071,2022-08-01,10:43:00,10,0,0,Brazil,Manchester,Jewelry,Debit Card,POS Terminal,41,768,0.4,5267.76,240.09,152,18,15.8,2.79,1,0,0,0,
TXN0000001286,CUST00126162,2020-02-29,11:22:00,11,1,0,Mexico,Berlin,Restaurant,Credit Card,Mobile,37,804,2.1,27977.73,36.75,166,20,3.9,0.98,0,0,0,0,
TXN0000001287,CUST00008667,2021-11-18,09:01:00,9,0,0,USA,London,Electronics,Crypto,Tablet,32,597,2.6,2868.07,1019.65,143,21,8.9,0.05,0,0,0,1,Friendly Fraud
TXN0000001288,CUST00057762,2024-10-03,04:00:00,4,0,1,Japan,Paris,Utilities,Bank Transfer,Desktop,55,736,2.0,21952.01,304.86,145,20,9.1,4.8,0,0,0,0,
TXN0000001289,CUST00036369,2020-02-13,23:19:00,23,0,1,Brazil,São Paulo,Clothing,Credit Card,ATM,50,665,1.3,3643.72,27.09,155,21,28.3,23.0,0,0,0,0,
TXN0000001290,CUST00137856,2024-11-11,13:41:00,13,0,0,Japan,Munich,Crypto Exchange,Bank Transfer,Mobile,36,646,3.1,2483.93,28.31,137,21,2.9,7.11,0,0,1,0,
TXN0000001291,CUST00041915,2020-10-25,02:09:00,2,1,1,India,Lyon,Healthcare,Debit Card,Mobile,18,719,0.5,11048.97,12.32,170,16,9.7,17.44,0,0,0,0,
TXN0000001292,CUST00127739,2022-12-14,14:51:00,14,0,0,Canada,Los Angeles,Restaurant,Mobile Payment,ATM,34,746,5.1,4965.39,28.66,150,24,5.0,26.4,0,0,0,0,
TXN0000001293,CUST00067527,2021-06-15,23:19:00,23,0,1,Canada,Guadalajara,Education,Credit Card,Mobile,26,746,0.3,142390.46,176.0,161,20,1.6,15.28,0,0,0,0,
TXN0000001294,CUST00176838,2024-12-05,20:17:00,20,0,0,UK,London,Crypto Exchange,Bank Transfer,Desktop,21,735,3.0,16441.66,111.12,144,27,32.8,10.96,0,0,0,0,
TXN0000001295,CUST00019957,2022-09-15,00:03:00,0,0,1,Australia,Guadalajara,Healthcare,Debit Card,Tablet,24,683,0.6,10903.1,79.39,152,16,28.1,17.48,0,0,0,0,
TXN0000001296,CUST00046241,2022-06-21,14:32:00,14,0,0,Germany,Delhi,Gaming,Credit Card,Desktop,63,680,6.2,8359.28,43.66,150,16,37.1,0.94,0,0,0,0,
TXN0000001297,CUST00121009,2023-10-23,21:27:00,21,0,0,Mexico,London,Utilities,Crypto,ATM,59,635,1.2,793.02,86.69,146,15,13.3,23.05,0,0,0,0,
TXN0000001298,CUST00168221,2024-09-26,23:06:00,23,0,1,USA,Toronto,Travel,Credit Card,Mobile,42,608,13.2,2857.1,2007.09,165,13,1.5,15.09,0,2,0,0,
TXN0000001299,CUST00094271,2022-12-17,08:57:00,8,1,0,USA,Berlin,Grocery,Credit Card,Tablet,35,713,3.6,9059.4,128.2,162,22,3.8,26.19,0,0,0,0,
TXN0000001300,CUST00004758,2023-09-15,18:54:00,18,0,0,USA,Vancouver,Crypto Exchange,Debit Card,Desktop,41,590,0.5,2396.66,89.35,173,13,9.9,5.88,0,0,0,0,
TXN0000001301,CUST00019098,2022-03-04,17:32:00,17,0,0,India,Delhi,Healthcare,Credit Card,Desktop,18,688,3.0,5766.89,88.16,152,21,6.7,0.18,0,0,0,0,
TXN0000001302,CUST00141468,2021-10-24,16:10:00,16,1,0,India,New York,Travel,Mobile Payment,POS Terminal,48,609,3.5,26846.56,2847.89,144,20,6.4,1.05,0,0,0,0,
TXN0000001303,CUST00147314,2022-10-27,22:48:00,22,0,1,Japan,Toronto,Jewelry,Debit Card,Tablet,30,732,1.8,4036.38,1876.2,143,20,6.3,1.65,0,3,0,0,
TXN0000001304,CUST00103893,2022-08-16,00:43:00,0,0,1,USA,Osaka,Travel,Credit Card,Desktop,28,604,0.5,4201.36,344.33,158,16,25.4,21.52,1,0,0,0,
TXN0000001305,CUST00158769,2021-09-28,19:26:00,19,0,0,UK,Munich,Gaming,Debit Card,Mobile,58,685,2.7,7235.02,458.75,140,21,16.8,9.23,0,2,0,0,
TXN0000001306,CUST00070481,2024-07-02,12:31:00,12,0,0,USA,Melbourne,Gaming,Debit Card,POS Terminal,38,674,0.1,12105.29,147.36,147,29,53.7,0.28,0,0,0,0,
TXN0000001307,CUST00046164,2020-03-17,23:18:00,23,0,1,UK,London,Jewelry,Credit Card,Mobile,46,788,2.2,9495.29,2615.34,158,23,32.6,4.36,0,0,0,0,
TXN0000001308,CUST00019817,2024-05-27,21:13:00,21,0,0,India,Mexico City,Crypto Exchange,Credit Card,Desktop,57,646,0.4,4466.62,620.53,147,17,11.7,13.05,0,0,1,1,Phishing
TXN0000001309,CUST00180913,2020-01-31,22:42:00,22,0,1,India,Berlin,Entertainment,Debit Card,Tablet,44,666,1.1,12027.39,3.64,175,17,36.4,13.83,0,0,0,0,
TXN0000001310,CUST00052854,2024-05-17,20:48:00,20,0,0,USA,Delhi,Online Shopping,Debit Card,Mobile,47,640,8.0,3165.23,159.78,146,27,3.2,9.04,0,0,0,0,
TXN0000001311,CUST00155990,2024-03-13,10:14:00,10,0,0,Mexico,Mexico City,Travel,Debit Card,Desktop,52,835,0.4,1959.38,356.25,161,23,1.1,0.05,0,0,0,0,
TXN0000001312,CUST00096732,2023-07-10,06:03:00,6,0,1,USA,Mumbai,Clothing,Bank Transfer,Mobile,22,799,3.3,927.11,436.17,139,18,42.2,6.93,0,0,0,0,
TXN0000001313,CUST00152639,2022-04-09,12:09:00,12,1,0,USA,Mumbai,Crypto Exchange,Credit Card,Desktop,35,689,1.4,26890.53,13.42,148,23,5.4,10.81,0,0,1,0,
TXN0000001314,CUST00062824,2021-09-15,20:31:00,20,0,0,UK,Tokyo,Clothing,Debit Card,Desktop,39,800,2.2,24857.32,108.31,115,18,10.2,1.76,0,0,0,0,
TXN0000001315,CUST00151879,2023-11-05,21:57:00,21,1,0,India,Vancouver,Entertainment,Credit Card,Desktop,36,657,3.5,23618.75,28.75,146,21,15.7,9.63,0,1,0,0,
TXN0000001316,CUST00001760,2023-01-24,02:18:00,2,0,1,UK,Vancouver,Utilities,Debit Card,Mobile,18,687,0.4,20905.95,66.87,169,20,29.7,6.84,0,0,0,0,
TXN0000001317,CUST00173022,2022-03-25,07:27:00,7,0,0,UK,Delhi,Clothing,Credit Card,ATM,50,661,0.8,17494.49,128.97,140,20,19.4,20.98,0,0,0,0,
TXN0000001318,CUST00092375,2020-10-16,11:58:00,11,0,0,USA,Los Angeles,Travel,Credit Card,Mobile,44,584,6.0,2431.47,356.42,156,16,1.4,4.72,0,0,0,0,
TXN0000001319,CUST00133555,2022-04-11,08:45:00,8,0,0,Canada,Tokyo,Gaming,Credit Card,ATM,50,606,0.1,4404.8,147.89,145,30,24.9,2.63,0,0,0,0,
TXN0000001320,CUST00024443,2022-09-30,20:33:00,20,0,0,France,São Paulo,Gaming,Mobile Payment,Desktop,67,576,6.7,5630.76,96.73,159,15,18.4,1.06,0,0,0,0,
